Symbol,Timeframe,Price,MA50,MA150,MA200,MA200 slope %,52W High,52W Low,% Above 52W Low,% Below 52W High,RS Rating,Score,TradingView,P > MA50,P > MA150,P > MA200,MA50 > MA150,MA150 > MA200,MA200 Rising,25% Above 52W Low,Within 25% 52W High,RS > Threshold
ANUP,4h,1677.0999755859375,1732.7080078125,1982.8206713867187,1978.8285034179687,-2.903386251723228,2509.6125116404646,1413.1287937902684,18.67990964133215,49.6400064500429,11.25,1,https://www.tradingview.com/symbols/ANUP/?exchange=NSE,False,False,False,False,True,False,False,False,False
SUNTECK,4h,283.0,294.5329998779297,304.64966735839846,303.70800094604493,-2.646927344051775,469.97910852813845,269.305490773348,5.085120688526001,66.07035637036694,10.13888888888889,1,https://www.tradingview.com/symbols/SUNTECK/?exchange=NSE,False,False,False,False,True,False,False,False,False
PIIND,4h,2400.0,2394.097998046875,2586.510008138021,2666.1520056152344,-4.074548556577695,3812.9263498994665,2191.0,9.539023277042435,58.87193124581109,9.86111111111111,1,https://www.tradingview.com/symbols/PIIND/?exchange=NSE,True,False,False,False,False,False,False,False,False
BATAINDIA,4h,629.2999877929688,660.6459985351562,689.1823327636719,688.9944985961914,-2.1063986441234084,1181.5153873635527,577.3964738257137,8.989232930944802,87.75074055018976,8.88888888888889,1,https://www.tradingview.com/symbols/BATAINDIA/?exchange=NSE,False,False,False,False,True,False,False,False,False
MAPMYINDIA,4h,884.9000244140625,946.553994140625,988.8939973958334,968.7569982910156,-0.1749439394173491,1992.1530909053106,792.673490779813,11.634870436189203,125.12747609250172,7.916666666666666,1,https://www.tradingview.com/symbols/MAPMYINDIA/?exchange=NSE,False,False,False,False,True,False,False,False,False
CRIZAC,4h,182.58999633789062,174.07559997558593,187.93626719156902,194.32875076293945,-3.7260626485093984,322.394908081455,159.9499969482422,14.154423145737516,76.56767322830184,7.777777777777778,1,https://www.tradingview.com/symbols/CRIZAC/?exchange=NSE,True,False,False,False,False,False,False,False,False
WEBELSOLAR,4h,73.2300033569336,75.69720046997071,90.7642665608724,95.2407498550415,-4.384580819975692,137.44541921249123,50.23386215331976,45.77816679399815,87.690035384216,7.361111111111112,1,https://www.tradingview.com/symbols/WEBELSOLAR/?exchange=NSE,False,False,False,False,False,False,True,False,False
ROUTE,4h,463.0,493.0170007324219,524.6423315429688,524.2214976501465,-0.8873826761097159,828.2152046613147,406.117116732523,14.006521991768505,78.88017379294054,6.805555555555555,1,https://www.tradingview.com/symbols/ROUTE/?exchange=NSE,False,False,False,False,True,False,False,False,False
SWANCORP,4h,294.8500061035156,293.23699951171875,306.8183323160807,310.888249206543,-2.5511164161457156,499.1534178390528,273.6499938964844,7.747126870045085,69.29062489617537,6.25,1,https://www.tradingview.com/symbols/SWANCORP/?exchange=NSE,True,False,False,False,False,False,False,False,False
RAYMONDLSL,4h,687.9000244140625,679.7660021972656,728.3273323567709,735.7859994506836,-2.82843572122069,1265.5059964447019,628.25,9.49463182078194,83.96655786175191,5.0,1,https://www.tradingview.com/symbols/RAYMONDLSL/?exchange=NSE,True,False,False,False,False,False,False,False,False
SKFINDIA,4h,1552.0,1546.3000024414061,1560.9833357747395,1586.6685009765624,-1.6865792857743922,4953.039658667183,1370.529580184146,13.240897711341004,219.1391532646381,4.583333333333333,1,https://www.tradingview.com/symbols/SKFINDIA/?exchange=NSE,True,False,False,False,False,False,False,False,False
HAPPSTMNDS,4h,310.5,360.5480004882813,370.12066650390625,369.95774932861326,-1.9712649823863004,546.5890454582147,308.20001220703125,0.7462646664088135,76.0351193102141,4.444444444444445,1,https://www.tradingview.com/symbols/HAPPSTMNDS/?exchange=NSE,False,False,False,False,True,False,False,False,False
INOXWIND,4h,74.75,74.10459945678711,79.19179992675781,82.79969993591308,-4.442019673850672,159.3000030517578,68.0,9.926470588235304,113.11037197559574,2.7777777777777777,1,https://www.tradingview.com/symbols/INOXWIND/?exchange=NSE,True,False,False,False,False,False,False,False,False
IXIGO,4h,156.8000030517578,163.3472003173828,182.9818665568034,177.96394981384276,-0.9243459612171656,339.1499938964844,151.27000427246094,3.6557140365623964,116.29463475490813,2.5,1,https://www.tradingview.com/symbols/IXIGO/?exchange=NSE,False,False,False,False,True,False,False,False,False
FIRSTCRY,4h,180.52000427246094,178.9156002807617,202.29346618652343,208.60099952697755,-5.374528568242642,389.6499938964844,163.3699951171875,10.497649303944412,115.84865093864121,1.5277777777777777,1,https://www.tradingview.com/symbols/FIRSTCRY/?exchange=NSE,True,False,False,False,False,False,False,False,False
INDIAGLYCO,4h,309.8999938964844,560.0920034790039,902.3560010782877,932.5792511749268,-11.017909197050034,1219.0,217.0,42.81105709515409,293.3527021646801,0.1388888888888889,1,https://www.tradingview.com/symbols/INDIAGLYCO/?exchange=NSE,False,False,False,False,False,False,True,False,False
CANBK,4h,124.98999786376953,125.61220062255859,127.55320012410482,128.53059997558594,-1.924156269178745,157.68821233301085,113.74771660909084,9.883522579459147,26.160664875664796,48.75,0,https://www.tradingview.com/symbols/CANBK/?exchange=NSE,False,False,False,False,False,False,False,False,False
IMFA,4h,1230.4000244140625,1298.9500024414062,1365.5186645507813,1390.1799993896484,-2.749285443522642,1670.7880501060147,1057.2993063797437,16.37196931747038,35.79226405669753,46.666666666666664,0,https://www.tradingview.com/symbols/IMFA/?exchange=NSE,False,False,False,False,False,False,False,False,False
SANDUMA,4h,184.7899932861328,194.44959899902344,201.71193298339844,207.91399993896485,-1.6852352633747292,272.33215508462166,159.60859183691528,15.776971126308382,47.37386491644959,46.38888888888889,0,https://www.tradingview.com/symbols/SANDUMA/?exchange=NSE,False,False,False,False,False,False,False,False,False
TORNTPOWER,4h,1251.9000244140625,1262.60400390625,1348.6780013020834,1388.2700006103516,-4.090557421202224,1817.8039543841724,1171.7578125,6.839486031936537,45.20360403659027,43.75,0,https://www.tradingview.com/symbols/TORNTPOWER/?exchange=NSE,False,False,False,False,False,False,False,False,False
STYRENIX,4h,2067.0,2070.931999511719,2226.088671061198,2232.8850006103517,-1.0532631505901224,2625.9669159348305,1761.8624901691985,17.319030942164957,27.042424573528322,43.05555555555556,0,https://www.tradingview.com/symbols/STYRENIX/?exchange=NSE,False,False,False,False,False,False,False,False,False
ADVENZYMES,4h,291.75,296.1250012207031,316.9049991861979,331.05774917602537,-1.0457874402753697,417.20001286678644,250.86763242464252,16.296389924929056,42.999147512180436,42.083333333333336,0,https://www.tradingview.com/symbols/ADVENZYMES/?exchange=NSE,False,False,False,False,False,False,False,False,False
NTPC,4h,326.6000061035156,330.9540002441406,342.9236659749349,353.1522494506836,-3.0550569950238082,409.97128898871665,309.838511773213,5.409751755640779,25.52703041247848,41.66666666666667,0,https://www.tradingview.com/symbols/NTPC/?exchange=NSE,False,False,False,False,False,False,False,False,False
SAMMAANCAP,4h,140.57000732421875,147.6779998779297,159.76480041503908,159.98885047912597,-0.1519979934083593,192.9499969482422,129.0,8.968997925750966,37.2625644837673,41.388888888888886,0,https://www.tradingview.com/symbols/SAMMAANCAP/?exchange=NSE,False,False,False,False,False,False,False,False,False
IOC,4h,135.6999969482422,136.30519958496095,139.49493306477865,139.57519996643066,-1.0164987994233599,184.95879041358242,129.06965104614895,5.1370293855699245,36.29977492492369,40.833333333333336,0,https://www.tradingview.com/symbols/IOC/?exchange=NSE,False,False,False,False,False,False,False,False,False
FIEMIND,4h,1975.0,2025.3259936523436,2222.076669108073,2228.580003051758,-1.7714012041259442,2674.800048828125,1836.7512219513533,7.526810185092581,35.43291386471519,40.55555555555556,0,https://www.tradingview.com/symbols/FIEMIND/?exchange=NSE,False,False,False,False,False,False,False,False,False
NLCINDIA,4h,261.79998779296875,268.6859991455078,290.57,302.8212498474121,-1.809092456903738,387.4363949219129,226.55743882214648,15.55567945773284,47.98946256189185,37.77777777777778,0,https://www.tradingview.com/symbols/NLCINDIA/?exchange=NSE,False,False,False,False,False,False,False,False,False
LINDEINDIA,4h,6145.0,6344.2,6772.34,6897.3775,-2.3404375820776258,8035.3727195912315,5663.395514756716,8.50381160892615,30.762778187001327,37.5,0,https://www.tradingview.com/symbols/LINDEINDIA/?exchange=NSE,False,False,False,False,False,False,False,False,False
NATCOPHARM,4h,836.9000244140625,837.6689990234376,892.9229992675781,940.9367510986328,-4.505225725175577,1224.7250830949197,784.9091438882253,6.623808746613458,46.34066762662417,37.22222222222222,0,https://www.tradingview.com/symbols/NATCOPHARM/?exchange=NSE,False,False,False,False,False,False,False,False,False
FORCEMOT,4h,17388.0,17536.06,17974.97333333333,18315.415,-3.212567126099297,26374.965142944882,14868.699517207699,16.94365051816864,51.68486969717554,36.666666666666664,0,https://www.tradingview.com/symbols/FORCEMOT/?exchange=NSE,False,False,False,False,False,False,False,False,False
FORTIS,4h,837.8499755859375,901.5609948730469,934.3863313802084,940.8882489013672,-0.27340638169821574,1103.1298326042547,765.9873728160577,9.38169548483363,31.6619758606304,36.388888888888886,0,https://www.tradingview.com/symbols/FORTIS/?exchange=NSE,False,False,False,False,False,False,False,False,False
JPPOWER,4h,15.930000305175781,16.340000019073486,17.19179998397827,17.64095000743866,-2.7041709856749585,24.5,13.149999618530273,21.140690245557735,53.79786271592073,35.833333333333336,0,https://www.tradingview.com/symbols/JPPOWER/?exchange=NSE,False,False,False,False,False,False,False,False,False
CANFINHOME,4h,753.25,789.3610021972656,833.7940010579428,835.5107510375976,-1.8831037376808801,962.6932158005569,726.0613673587077,3.7446741919626048,27.805272592174823,35.69444444444444,0,https://www.tradingview.com/symbols/CANFINHOME/?exchange=NSE,False,False,False,False,False,False,False,False,False
MFSL,4h,1458.0,1529.0299975585938,1556.9066642252603,1577.4914990234374,-1.282860466878022,1892.5,1360.0999755859375,7.198002071273235,29.80109739368999,35.41666666666667,0,https://www.tradingview.com/symbols/MFSL/?exchange=NSE,False,False,False,False,False,False,False,False,False
GSFC,4h,156.5500030517578,157.1890005493164,159.9016000366211,162.13030006408692,-1.5513839906404425,197.44634550082338,134.50184366279788,16.392458860441828,26.123501534231597,35.27777777777778,0,https://www.tradingview.com/symbols/GSFC/?exchange=NSE,False,False,False,False,False,False,False,False,False
PRAJIND,4h,315.8999938964844,331.70299865722654,335.71166564941404,345.5007496643066,-2.552113724128524,422.8048706122484,269.90699581373747,17.040313439851197,33.84136713557364,35.138888888888886,0,https://www.tradingview.com/symbols/PRAJIND/?exchange=NSE,False,False,False,False,False,False,False,False,False
SARDAEN,4h,493.1499938964844,509.21600219726565,509.3263340250651,519.170500946045,-2.38665214490027,621.6151182855507,451.3682929916116,9.25667610100589,26.049908948398382,34.72222222222222,0,https://www.tradingview.com/symbols/SARDAEN/?exchange=NSE,False,False,False,False,False,False,False,False,False
TATAINVEST,4h,652.0,654.5010009765625,664.2630013020834,667.6092514038086,-1.2133236826097127,1178.621408861613,536.0852264589291,21.622452516876333,80.77015473337623,34.583333333333336,0,https://www.tradingview.com/symbols/TATAINVEST/?exchange=NSE,False,False,False,False,False,False,False,False,False
BANKBARODA,4h,235.25999450683594,237.6952001953125,249.62273274739584,253.76754974365235,-2.4462483006771674,315.30188105660324,231.9199981689453,1.4401502088050133,34.022735874645925,33.611111111111114,0,https://www.tradingview.com/symbols/BANKBARODA/?exchange=NSE,False,False,False,False,False,False,False,False,False
BERGEPAINT,4h,458.3500061035156,477.60400146484375,505.8303332519531,505.88550048828125,-0.09489178284859401,590.094751424942,388.1693207725482,18.079915535645984,28.743262477817577,33.19444444444444,0,https://www.tradingview.com/symbols/BERGEPAINT/?exchange=NSE,False,False,False,False,False,False,False,False,False
HINDPETRO,4h,351.0,358.45899963378906,380.8123323567708,381.6787487792969,-0.8174505468624083,483.5386775606495,300.70788795552824,16.724573600779458,37.76030699733604,32.916666666666664,0,https://www.tradingview.com/symbols/HINDPETRO/?exchange=NSE,False,False,False,False,False,False,False,False,False
GMDCLTD,4h,538.0,562.1300036621094,578.729668782552,599.2040026855469,-3.4816132003342215,758.8901386847265,458.53909242984975,17.32914573304494,41.05764659567406,32.361111111111114,0,https://www.tradingview.com/symbols/GMDCLTD/?exchange=NSE,False,False,False,False,False,False,False,False,False
AVANTIFEED,4h,753.1500244140625,802.3500048828125,898.0613354492187,988.1555020141601,-9.585577232616027,1575.9303166617983,624.5679941941372,20.587355006212114,109.24520554690874,32.22222222222222,0,https://www.tradingview.com/symbols/AVANTIFEED/?exchange=NSE,False,False,False,False,False,False,False,False,False
NAVA,4h,549.0,557.9440014648437,577.5886690266927,592.1142514038086,-2.890898357558269,732.5560380476754,497.0066711243156,10.461293961722173,33.43461530923049,30.555555555555557,0,https://www.tradingview.com/symbols/NAVA/?exchange=NSE,False,False,False,False,False,False,False,False,False
IOB,4h,31.979999542236328,32.65940013885498,33.639133313496906,33.63960003852844,-1.1499824562172578,41.79999923706055,31.200000762939453,2.4999960263571097,30.706691167568145,30.138888888888886,0,https://www.tradingview.com/symbols/IOB/?exchange=NSE,False,False,False,False,False,False,False,False,False
GRSE,4h,2319.0,2480.3099951171876,2594.5173291015626,2627.284996337891,-2.1003659197550095,3329.438873827357,1958.0769611497133,18.43252568777305,43.57218084637158,29.444444444444446,0,https://www.tradingview.com/symbols/GRSE/?exchange=NSE,False,False,False,False,False,False,False,False,False
MUTHOOTFIN,4h,2835.0,2922.6399951171875,2980.9693294270833,3059.6559985351564,-3.5774883343828723,4114.708242760882,2671.0,6.140022463496808,45.13962055593941,29.166666666666668,0,https://www.tradingview.com/symbols/MUTHOOTFIN/?exchange=NSE,False,False,False,False,False,False,False,False,False
GALLANTT,4h,545.0999755859375,559.8909985351562,613.9063326009115,639.5849993896485,-6.6602794053219565,944.5255741327327,494.4312144905384,10.247888808478267,73.27565885825726,28.61111111111111,0,https://www.tradingview.com/symbols/GALLANTT/?exchange=NSE,False,False,False,False,False,False,False,False,False
CESC,4h,140.0,146.58520050048827,159.4213995361328,164.6052995300293,-3.257973662018532,197.1955548334318,133.1865507427978,5.115718681205239,40.853967738165565,28.333333333333332,0,https://www.tradingview.com/symbols/CESC/?exchange=NSE,False,False,False,False,False,False,False,False,False
MMTC,4h,58.349998474121094,62.02539978027344,64.59646682739258,64.73970012664795,-0.8364000294540319,78.3499984741211,50.099998474121094,16.467066369795404,34.275922061712194,27.63888888888889,0,https://www.tradingview.com/symbols/MMTC/?exchange=NSE,False,False,False,False,False,False,False,False,False
TATACONSUM,4h,980.0,1015.623994140625,1069.0366666666666,1097.3710003662109,-1.9915688582879842,1271.9371979227803,979.2000122070312,0.08169809875366862,29.789509992120443,27.500000000000004,0,https://www.tradingview.com/symbols/TATACONSUM/?exchange=NSE,False,False,False,False,False,False,False,False,False
RELIANCE,4h,1226.0,1276.0719995117188,1295.7853352864583,1308.0015014648438,-1.356199899907784,1604.3820104615531,1210.5,1.280462618752587,30.86313299033876,27.083333333333332,0,https://www.tradingview.com/symbols/RELIANCE/?exchange=NSE,False,False,False,False,False,False,False,False,False
PFC,4h,338.0,350.4969989013672,391.34266560872396,402.619748840332,-4.343872469665588,476.82888450136187,317.6633741663369,6.40194227207771,41.07363446785855,26.805555555555554,0,https://www.tradingview.com/symbols/PFC/?exchange=NSE,False,False,False,False,False,False,False,False,False
GPIL,4h,229.4199981689453,240.80359954833983,248.81986612955728,258.68864990234374,-3.643960184609474,318.68479368531104,220.30083502168418,4.139413791311108,38.90889906233499,26.666666666666668,0,https://www.tradingview.com/symbols/GPIL/?exchange=NSE,False,False,False,False,False,False,False,False,False
SHARDACROP,4h,747.0499877929688,767.7789990234374,833.1949995930989,868.045998840332,-6.062337546268659,1282.80960014975,734.0,1.7779274922300692,71.71670184208037,26.25,0,https://www.tradingview.com/symbols/SHARDACROP/?exchange=NSE,False,False,False,False,False,False,False,False,False
IEX,4h,112.69999694824219,117.27739990234375,122.03526652018229,123.08900001525879,-1.733116624856268,155.89996069995715,110.3499984741211,2.1295863222619005,38.33182335537655,25.694444444444443,0,https://www.tradingview.com/symbols/IEX/?exchange=NSE,False,False,False,False,False,False,False,False,False
TRIDENT,4h,23.139999389648438,23.757399978637697,24.77419994354248,24.781399965286255,-1.56756124191888,30.31139406763905,21.533432302754022,7.460803574212105,30.991334775914893,25.27777777777778,0,https://www.tradingview.com/symbols/TRIDENT/?exchange=NSE,False,False,False,False,False,False,False,False,False
CHAMBLFERT,4h,417.95001220703125,418.9670001220703,444.3790004475911,447.5640010070801,-1.197001023375388,523.4329289989834,394.4382907843191,5.960811100758079,25.238165740189334,24.444444444444443,0,https://www.tradingview.com/symbols/CHAMBLFERT/?exchange=NSE,False,False,False,False,False,False,False,False,False
FINPIPE,4h,154.16000366210938,156.6140002441406,164.11519938151042,166.50379943847656,-1.7631779311111262,212.4641062411108,144.957002251532,6.3487801676583855,37.82051193174165,24.305555555555554,0,https://www.tradingview.com/symbols/FINPIPE/?exchange=NSE,False,False,False,False,False,False,False,False,False
BBTC,4h,1435.199951171875,1468.1279956054686,1496.0006624348957,1501.8129956054688,-0.5648054453213258,2114.6666501437494,1314.5999755859375,9.1738915126774,47.342999030697676,24.166666666666668,0,https://www.tradingview.com/symbols/BBTC/?exchange=NSE,False,False,False,False,False,False,False,False,False
FACT,4h,779.0,799.1739953613281,835.8963313802084,847.3874975585937,-2.1327781127831846,1058.5999755859375,652.0999755859375,19.46020996244293,35.89216631398426,24.02777777777778,0,https://www.tradingview.com/symbols/FACT/?exchange=NSE,False,False,False,False,False,False,False,False,False
TIINDIA,4h,2511.10009765625,2689.840009765625,2860.4640104166665,2900.234007568359,-1.5230270940093327,3333.3831842009567,2161.889399515081,16.15303253808904,32.74593025233001,23.055555555555557,0,https://www.tradingview.com/symbols/TIINDIA/?exchange=NSE,False,False,False,False,False,False,False,False,False
SOBHA,4h,1226.5999755859375,1243.1980004882812,1344.1246647135417,1353.7589990234376,-1.810162422060202,1724.929636640264,1125.387113140645,8.99360417970625,40.626909422224486,22.77777777777778,0,https://www.tradingview.com/symbols/SOBHA/?exchange=NSE,False,False,False,False,False,False,False,False,False
UPL,4h,550.0,568.8180004882812,584.9423319498698,598.7874987792969,-2.1907491568058046,804.4134581804076,543.5999755859375,1.1773408207320202,46.256992396437745,22.63888888888889,0,https://www.tradingview.com/symbols/UPL/?exchange=NSE,False,False,False,False,False,False,False,False,False
SANOFICONR,4h,3945.300048828125,4092.2199951171874,4421.673995768229,4490.446998291016,-2.2147141218596067,5175.356390056189,3914.755837704811,0.7802328520498891,31.177764073823198,22.22222222222222,0,https://www.tradingview.com/symbols/SANOFICONR/?exchange=NSE,False,False,False,False,False,False,False,False,False
WAAREERTL,4h,832.9000244140625,845.257998046875,921.65033203125,935.0137484741211,-3.528110836080822,1358.0,779.5,6.850548353311425,63.04477850812174,22.083333333333332,0,https://www.tradingview.com/symbols/WAAREERTL/?exchange=NSE,False,False,False,False,False,False,False,False,False
ITI,4h,252.89999389648438,265.70799865722654,281.34033345540365,284.57775009155273,-2.0850699184478683,372.8500061035156,237.0,6.7088581841706185,47.42982012729053,21.666666666666668,0,https://www.tradingview.com/symbols/ITI/?exchange=NSE,False,False,False,False,False,False,False,False,False
HUDCO,4h,173.64999389648438,177.84100006103515,194.26219991048177,198.2392999267578,-2.342743021714566,239.21868833933843,156.74431230508782,10.78551517613684,37.759111285624705,21.25,0,https://www.tradingview.com/symbols/HUDCO/?exchange=NSE,False,False,False,False,False,False,False,False,False
HINDUNILVR,4h,1942.9000244140625,1970.6319970703125,2077.2946638997396,2108.1539947509764,-2.354348162079045,2619.7497080594576,1915.0,1.4569203349379833,34.83708246128201,21.11111111111111,0,https://www.tradingview.com/symbols/HINDUNILVR/?exchange=NSE,False,False,False,False,False,False,False,False,False
DCMSHRIRAM,4h,974.2999877929688,1013.1520007324219,1025.842665201823,1046.983500061035,-2.9669682930469787,1395.1299395484884,941.5197177909594,3.481633935284978,43.19305727477263,20.97222222222222,0,https://www.tradingview.com/symbols/DCMSHRIRAM/?exchange=NSE,False,False,False,False,False,False,False,False,False
GILLETTE,4h,7072.0,7304.18,7590.033333333334,7650.955,-1.4693719070154376,9653.121370296873,6922.0,2.1670037561398514,36.49775693293089,20.833333333333336,0,https://www.tradingview.com/symbols/GILLETTE/?exchange=NSE,False,False,False,False,False,False,False,False,False
HEMIPROP,4h,120.1500015258789,124.32999954223632,132.820133005778,135.87784984588623,-0.9598042489727843,190.69000244140625,111.19999694824219,8.04856548854267,58.709945917340534,20.555555555555554,0,https://www.tradingview.com/symbols/HEMIPROP/?exchange=NSE,False,False,False,False,False,False,False,False,False
TATACHEM,4h,644.3499755859375,652.0280041503906,681.3086698404948,699.0440017700196,-1.7518067077087918,953.3423824535639,571.5129923118551,12.744589231374427,47.954127194099016,20.416666666666668,0,https://www.tradingview.com/symbols/TATACHEM/?exchange=NSE,False,False,False,False,False,False,False,False,False
CAMPUS,4h,210.8000030517578,218.29039855957032,224.3715328979492,229.04364952087403,-2.3296756747477776,285.84084278783837,207.1999969482422,1.737454708754127,35.59812080157121,19.72222222222222,0,https://www.tradingview.com/symbols/CAMPUS/?exchange=NSE,False,False,False,False,False,False,False,False,False
VOLTAS,4h,1118.199951171875,1166.7200024414062,1260.8626684570313,1266.3250036621093,-3.6128667203814357,1577.544205432766,1090.800048828125,2.5119087932922612,41.0789012984214,19.444444444444446,0,https://www.tradingview.com/symbols/VOLTAS/?exchange=NSE,False,False,False,False,False,False,False,False,False
IRB,4h,17.739999771118164,18.970399932861326,19.8478667195638,20.17970006942749,-2.337309146872313,23.835262248930352,17.510000228881836,1.3135324913186253,34.35886446704277,18.75,0,https://www.tradingview.com/symbols/IRB/?exchange=NSE,False,False,False,False,False,False,False,False,False
MAZDOCK,4h,2199.60009765625,2396.5039892578125,2433.6539957682294,2445.5409997558595,-2.039334309549501,2972.1241941595595,2053.692522278021,7.104645597890369,35.12111575765342,18.61111111111111,0,https://www.tradingview.com/symbols/MAZDOCK/?exchange=NSE,False,False,False,False,False,False,False,False,False
PFIZER,4h,4000.800048828125,4382.5880126953125,4577.486665039062,4596.741995849609,-2.196791447684754,5489.439888599995,3955.5,1.145242038380112,37.208553829324906,18.333333333333332,0,https://www.tradingview.com/symbols/PFIZER/?exchange=NSE,False,False,False,False,False,False,False,False,False
KANSAINER,4h,180.61000061035156,191.00840057373046,201.28566731770835,204.8652001953125,-0.8911156066368608,260.8927950067185,156.051448925647,15.737471105702983,44.450913086241115,18.055555555555554,0,https://www.tradingview.com/symbols/KANSAINER/?exchange=NSE,False,False,False,False,False,False,False,False,False
INDIACEM,4h,322.8500061035156,353.26899780273436,375.77333170572916,380.2539984130859,-2.5631828555134795,485.79998779296875,319.20001220703125,1.1434817534145436,50.47234895736887,17.916666666666668,0,https://www.tradingview.com/symbols/INDIACEM/?exchange=NSE,False,False,False,False,False,False,False,False,False
GHCL,4h,419.29998779296875,430.63099792480466,434.00866536458335,441.136248626709,-2.90325352555153,649.6824619687275,405.6620460266574,3.361897397079927,54.94454588191191,17.5,0,https://www.tradingview.com/symbols/GHCL/?exchange=NSE,False,False,False,False,False,False,False,False,False
ICICIPRULI,4h,463.0,489.25599853515627,496.63899861653647,501.4759996032715,-1.9411304547044095,704.3556293706895,445.3500061035156,3.9631736060607325,52.12864565241673,17.22222222222222,0,https://www.tradingview.com/symbols/ICICIPRULI/?exchange=NSE,False,False,False,False,False,False,False,False,False
CROMPTON,4h,218.60000610351562,230.97399993896485,250.83900085449218,258.820750579834,-2.0392222744218924,306.8101698068928,214.8165151621269,1.7612663246739713,40.35231529756054,17.083333333333332,0,https://www.tradingview.com/symbols/CROMPTON/?exchange=NSE,False,False,False,False,False,False,False,False,False
CHOLAHLDNG,4h,1400.0,1502.5919946289061,1559.7653295898438,1571.0339965820312,-1.0356075906413742,2062.371871375786,1303.9706528841405,7.364379474603999,47.31227652684187,16.944444444444446,0,https://www.tradingview.com/symbols/CHOLAHLDNG/?exchange=NSE,False,False,False,False,False,False,False,False,False
IGL,4h,145.0,149.7168002319336,154.31726674397785,155.95030006408692,-1.614509376513884,219.28693712723197,141.74000549316406,2.299981924999406,51.23237043257376,16.805555555555557,0,https://www.tradingview.com/symbols/IGL/?exchange=NSE,False,False,False,False,False,False,False,False,False
VIPIND,4h,301.0,304.0790002441406,305.3293328857422,305.98824966430664,-0.3517944003730178,452.0,278.25,8.176100628930815,50.166112956810636,16.52777777777778,0,https://www.tradingview.com/symbols/VIPIND/?exchange=NSE,False,False,False,False,False,False,False,False,False
BIKAJI,4h,573.9500122070312,582.0820043945313,621.6440030924479,630.8160028076172,-2.4963801391368667,766.9994067456643,532.75,7.7334607615262785,33.63522788270237,16.38888888888889,0,https://www.tradingview.com/symbols/BIKAJI/?exchange=NSE,False,False,False,False,False,False,False,False,False
BAYERCROP,4h,3717.60009765625,3940.91,4105.500667317709,4185.7294921875,-3.434068185745931,4992.8592352646965,3700.0,0.47567831503378954,34.30328986736444,15.972222222222221,0,https://www.tradingview.com/symbols/BAYERCROP/?exchange=NSE,False,False,False,False,False,False,False,False,False
RCF,4h,108.58000183105469,113.75139953613281,123.62566685994466,124.48760013580322,-2.443351866282273,154.10414270944614,104.7068431385872,3.6990502018488636,41.92681903728905,15.138888888888888,0,https://www.tradingview.com/symbols/RCF/?exchange=NSE,False,False,False,False,False,False,False,False,False
ACI,4h,483.5,483.6420001220703,516.806000773112,525.1732502746582,-3.904578575115869,716.6142960119245,446.0,8.408071748878921,48.213918513324614,14.86111111111111,0,https://www.tradingview.com/symbols/ACI/?exchange=NSE,False,False,False,False,False,False,False,False,False
NFL,4h,66.66999816894531,69.20079971313477,72.00806660970052,72.93814994812011,-1.914029706862963,96.82798291770169,62.40134764762116,6.840638355166817,45.23471662971168,14.722222222222223,0,https://www.tradingview.com/symbols/NFL/?exchange=NSE,False,False,False,False,False,False,False,False,False
VMM,4h,103.5,105.35240020751954,110.44006647745768,112.99164989471436,-2.5144082411910684,152.17999267578125,98.7699966430664,4.788907074713,47.033809348580924,14.583333333333334,0,https://www.tradingview.com/symbols/VMM/?exchange=NSE,False,False,False,False,False,False,False,False,False
STARCEMENT,4h,186.61000061035156,189.93039916992188,200.52493275960288,204.59554931640625,-2.83275284593838,271.7552325198695,180.1199951171875,3.6031566006548,45.6273681105142,14.305555555555555,0,https://www.tradingview.com/symbols/STARCEMENT/?exchange=NSE,False,False,False,False,False,False,False,False,False
INDIASHLTR,4h,654.2999877929688,661.2999963378907,719.9349975585938,737.9284970092773,-3.0651077739959343,911.9719209725083,620.1500244140625,5.506726120211347,39.38131407409886,14.027777777777779,0,https://www.tradingview.com/symbols/INDIASHLTR/?exchange=NSE,False,False,False,False,False,False,False,False,False
NCC,4h,132.82000732421875,142.89279968261718,144.7547329711914,147.01314971923827,-2.255924395711295,213.9474194024461,128.02376544116242,3.7463683922502655,61.08071646178441,13.88888888888889,0,https://www.tradingview.com/symbols/NCC/?exchange=NSE,False,False,False,False,False,False,False,False,False
NBCC,4h,82.86000061035156,84.98799942016602,94.1553330485026,95.1994497680664,-1.5509944871816117,124.82730965446994,76.65010804466255,8.10160967036162,50.64845369899198,13.750000000000002,0,https://www.tradingview.com/symbols/NBCC/?exchange=NSE,False,False,False,False,False,False,False,False,False
BDL,4h,1140.0,1236.5479956054687,1284.7793334960938,1287.631001586914,-2.3143269873320715,1627.0610201098634,1085.636966266582,5.0074781370395005,42.724650886830126,13.472222222222221,0,https://www.tradingview.com/symbols/BDL/?exchange=NSE,False,False,False,False,False,False,False,False,False
SJVN,4h,61.849998474121094,64.81939987182618,68.2882000732422,69.92105003356933,-2.98888820389579,91.2873627003548,61.209999084472656,1.0455798059483934,47.5947695270368,13.333333333333334,0,https://www.tradingview.com/symbols/SJVN/?exchange=NSE,False,False,False,False,False,False,False,False,False
