Symbol,Timeframe,Price,MA50,MA150,MA200,MA200 slope %,52W High,52W Low,% Above 52W Low,% Below 52W High,RS Rating,Score,TradingView,P > MA50,P > MA150,P > MA200,MA50 > MA150,MA150 > MA200,MA200 Rising,25% Above 52W Low,Within 25% 52W High,RS > Threshold
LLOYDSME,daily,1824.5999755859375,1896.3519995117188,1678.1417985026042,1571.6697442626953,4.08034997426634,2125.0,1042.2770517704853,75.05901837582851,16.46388405313852,82.6629680998613,8,https://www.tradingview.com/symbols/LLOYDSME/?exchange=NSE,False,True,True,True,True,True,True,True,True
KALYANKJIL,daily,581.5,592.5822900390625,456.5604951985677,454.85360931396485,2.46074599502899,646.3128397837881,325.72095783386743,78.52704470327376,11.145802198415854,82.52427184466019,8,https://www.tradingview.com/symbols/KALYANKJIL/?exchange=NSE,False,True,True,True,True,True,True,True,True
SOUTHBANK,daily,45.52000045776367,45.957428436279294,42.47521687825521,41.94581569671631,1.9898071344117252,49.41417107532308,28.222522025082167,61.28962683529395,8.554856279434064,82.24687933425797,8,https://www.tradingview.com/symbols/SOUTHBANK/?exchange=NSE,False,True,True,True,True,True,True,True,True
BHARATFORG,daily,1968.9000244140625,2077.36599609375,1957.2668912760416,1834.9916235351564,3.7416289696972527,2295.0,1174.091384580817,67.69563683639616,16.562546170061808,81.96948682385575,8,https://www.tradingview.com/symbols/BHARATFORG/?exchange=NSE,False,True,True,True,True,True,True,True,True
GAEL,daily,161.25,165.03425231933593,155.69983256022135,149.51043846130372,4.450422179213298,184.66065065257942,101.01982127662673,59.62213945958437,14.51823296283996,81.83079056865465,8,https://www.tradingview.com/symbols/GAEL/?exchange=NSE,False,True,True,True,True,True,True,True,True
NAM-INDIA,daily,1146.699951171875,1177.6000073242187,1067.4112093098959,1017.5218533325195,3.652046236069606,1269.5,787.2052851605498,45.66720686307468,10.708995731850246,81.41470180305132,8,https://www.tradingview.com/symbols/NAM-INDIA/?exchange=NSE,False,True,True,True,True,True,True,True,True
TITAN,daily,4875.0,4935.088017578125,4479.978302408854,4369.149353027344,3.034885452003855,5186.7001953125,3292.2971645749917,48.07290339568488,6.39385016025642,81.2760055478502,8,https://www.tradingview.com/symbols/TITAN/?exchange=NSE,False,True,True,True,True,True,True,True,True
JYOTICNC,daily,1113.8499755859375,906.3640002441406,795.3770015462239,822.8045013427734,0.40905347062587527,1134.5999755859375,580.0999755859375,92.01000214848808,1.8629079727801257,81.13730929264909,8,https://www.tradingview.com/symbols/JYOTICNC/?exchange=NSE,True,True,True,True,False,True,True,True,True
UJJIVANSFB,daily,64.79000091552734,68.1394002532959,60.63393346150716,59.93890016555786,2.4933845441391878,73.94000244140625,43.849998474121094,47.753713044629606,14.122551931753492,80.99861303744798,8,https://www.tradingview.com/symbols/UJJIVANSFB/?exchange=NSE,False,True,True,True,True,True,True,True,True
SHRIRAMFIN,daily,1011.7999877929688,1066.2180004882812,1010.7974735514323,999.1754159545899,2.601932346199387,1153.699951171875,596.1247988119,69.7295582753017,14.024507322680591,80.44382801664355,8,https://www.tradingview.com/symbols/SHRIRAMFIN/?exchange=NSE,False,True,True,True,True,True,True,True,True
ABB,daily,7271.0,7412.857412109375,6871.314586588542,6443.744802246094,4.197317653491961,7832.294844565128,4564.870705303207,59.28161977409276,7.7196375266830985,80.16643550624133,8,https://www.tradingview.com/symbols/ABB/?exchange=NSE,False,True,True,True,True,True,True,True,True
GESHIP,daily,1485.0,1359.8857299804688,1405.7396883138022,1335.2471258544922,2.4942410700811823,1766.7331887612222,941.3310566553616,57.75533904897876,18.971931903112615,79.6116504854369,8,https://www.tradingview.com/symbols/GESHIP/?exchange=NSE,True,True,True,False,True,True,True,True,True
PRIVISCL,daily,3525.60009765625,3537.9841552734374,3303.4317692057293,3200.7162170410156,0.974780881654036,3774.7057070510364,2323.0799092028606,51.764047534035164,7.065622943463912,79.19556171983356,8,https://www.tradingview.com/symbols/PRIVISCL/?exchange=NSE,False,True,True,True,True,True,True,True,True
BAJAJ-AUTO,daily,11460.0,11507.53,10348.5959375,10074.3961328125,3.3500512071402255,12470.0,8373.654962449684,36.8578004633644,8.813263525305404,78.91816920943134,8,https://www.tradingview.com/symbols/BAJAJ-AUTO/?exchange=NSE,False,True,True,True,True,True,True,True,True
NUVAMA,daily,1687.0999755859375,1777.0179931640625,1551.7987744140626,1513.1396405029298,2.398422242302378,2066.0,1086.5091731363827,55.27710370965882,22.45865863891492,78.64077669902912,8,https://www.tradingview.com/symbols/NUVAMA/?exchange=NSE,False,True,True,True,True,True,True,True,True
ADANIENT,daily,2975.0,3030.092001953125,2676.5041381835936,2552.955168457031,2.8926708283047553,3245.0,1752.216581309528,69.78494734803951,9.07563025210083,78.2246879334258,8,https://www.tradingview.com/symbols/ADANIENT/?exchange=NSE,False,True,True,True,True,True,True,True,True
FLUOROCHEM,daily,4560.0,4561.18208984375,3879.6491341145834,3765.1249377441404,3.4760572347978913,4955.618691060383,2914.6699865065048,56.449959038607034,8.675848488166293,78.08599167822469,8,https://www.tradingview.com/symbols/FLUOROCHEM/?exchange=NSE,False,True,True,True,True,True,True,True,True
ABDL,daily,656.2999877929688,618.6820007324219,563.2291322835287,557.2937812805176,-0.39504822301015263,711.7000122070312,378.81990505354565,73.24854872665725,8.441265495122718,77.80859916782246,8,https://www.tradingview.com/symbols/ABDL/?exchange=NSE,True,True,True,True,True,False,True,True,True
PCJEWELLER,daily,12.789999961853027,10.729200038909912,9.622133324941,9.774949984550476,1.12505441453572,14.890000343322754,7.46999979019165,71.21821045626679,16.41908043575535,77.66990291262135,8,https://www.tradingview.com/symbols/PCJEWELLER/?exchange=NSE,True,True,True,True,False,True,True,True,True
JSFB,daily,531.2999877929688,541.3089947509766,465.7399989827474,450.4324990844727,1.9334038970619138,606.9500122070312,330.0,60.999996300899625,14.238664813133962,77.53120665742024,8,https://www.tradingview.com/symbols/JSFB/?exchange=NSE,False,True,True,True,True,True,True,True,True
AARTIIND,daily,499.79998779296875,502.8693133544922,471.6131412760417,449.0455899047852,3.0932187873512262,550.655353408149,337.3793264159987,48.141853593216474,10.175143428824175,76.42163661581137,8,https://www.tradingview.com/symbols/AARTIIND/?exchange=NSE,False,True,True,True,True,True,True,True,True
SUDARSCHEM,daily,1257.9000244140625,1143.730078125,964.2885083007812,957.5637805175782,2.3175970348564556,1595.8711433648984,723.169537946061,73.94261765874953,26.867883964646943,76.14424410540916,8,https://www.tradingview.com/symbols/SUDARSCHEM/?exchange=NSE,True,True,True,True,True,True,True,False,True
JAYNECOIND,daily,91.5999984741211,91.55239990234375,90.4638666788737,87.52304996490479,2.7751373386988964,117.0,64.4000015258789,42.236019105235535,27.72925976964391,75.86685159500693,8,https://www.tradingview.com/symbols/JAYNECOIND/?exchange=NSE,True,True,True,True,True,True,True,False,True
AUBANK,daily,1038.0,1058.5303759765625,1009.4318302408855,1003.8244970703125,1.6899018625945228,1144.0999755859375,703.1671124413608,47.617825355357745,10.221577609435206,75.72815533980582,8,https://www.tradingview.com/symbols/AUBANK/?exchange=NSE,False,True,True,True,True,True,True,True,True
MINDACORP,daily,679.5999755859375,702.7599658203125,616.7191438802083,606.8712316894531,2.0128858212943967,769.0,467.97365403461544,45.22184523141304,13.154801004367833,75.31206657420249,8,https://www.tradingview.com/symbols/MINDACORP/?exchange=NSE,False,True,True,True,True,True,True,True,True
ABSLAMC,daily,1034.300048828125,1038.1260510253906,1013.8351440429688,954.9198001098633,3.9168747403065085,1194.9557175378152,690.6919781874805,49.748380101697954,15.532791368589315,74.75728155339806,8,https://www.tradingview.com/symbols/ABSLAMC/?exchange=NSE,False,True,True,True,True,True,True,True,True
EQUITASBNK,daily,72.43000030517578,75.23119918823242,70.08639976501465,68.81869983673096,1.80025040019407,83.9000015258789,51.25,41.32682986375762,15.835981185110516,73.64771151178918,8,https://www.tradingview.com/symbols/EQUITASBNK/?exchange=NSE,False,True,True,True,True,True,True,True,True
GRINDWELL,daily,1966.800048828125,2033.8240161132812,1833.4166357421875,1767.4945355224609,2.4490260257413077,2455.0,1316.5038257707065,49.395695654490225,24.822042864131433,73.50901525658807,8,https://www.tradingview.com/symbols/GRINDWELL/?exchange=NSE,False,True,True,True,True,True,True,True,True
TBOTEK,daily,1704.9000244140625,1614.69798828125,1382.4586678059895,1428.897000732422,0.4675698925829863,1764.800048828125,1004.2000122070312,69.77693723255713,3.5134039272859408,73.23162274618585,8,https://www.tradingview.com/symbols/TBOTEK/?exchange=NSE,True,True,True,True,False,True,True,True,True
INDUSINDBK,daily,956.0,1005.6919995117188,932.488095703125,921.2115014648438,1.8577716881633455,1077.8499755859375,709.4508644993872,34.75210868543888,12.745813345809353,72.3994452149792,8,https://www.tradingview.com/symbols/INDUSINDBK/?exchange=NSE,False,True,True,True,True,True,True,True,True
VIYASH,daily,251.64999389648438,262.21899963378905,239.6477328491211,231.23429946899415,1.6390381217910033,298.0,178.1300048828125,41.27322011922636,18.4184411792919,72.12205270457697,8,https://www.tradingview.com/symbols/VIYASH/?exchange=NSE,False,True,True,True,True,True,True,True,True
AXISCADES,daily,1839.699951171875,1637.0099975585938,1702.55400390625,1599.3530047607421,1.937532834759681,2211.0,1063.300048828125,73.01795040820596,20.182641663473966,71.98335644937586,8,https://www.tradingview.com/symbols/AXISCADES/?exchange=NSE,True,True,True,False,True,True,True,True,True
UNIONBANK,daily,178.08999633789062,179.52959991455077,173.22048217773437,170.10978507995605,2.2561763360559928,199.59697275189,130.0600176038324,36.92908829242152,12.07646518965284,71.84466019417476,8,https://www.tradingview.com/symbols/UNIONBANK/?exchange=NSE,False,True,True,True,True,True,True,True,True
SAREGAMA,daily,488.20001220703125,506.5139990234375,425.54933186848956,406.7887483215332,2.6043628199811764,574.5,307.04998779296875,58.996916338001796,17.677178540579686,71.70596393897365,8,https://www.tradingview.com/symbols/SAREGAMA/?exchange=NSE,False,True,True,True,True,True,True,True,True
ETERNAL,daily,335.8999938964844,313.6620001220703,271.59673380533854,274.7843005371094,0.8575955055359907,368.45001220703125,212.60000610351562,57.99622965811844,9.69038967014031,71.56726768377254,8,https://www.tradingview.com/symbols/ETERNAL/?exchange=NSE,True,True,True,True,False,True,True,True,True
IIFLCAPS,daily,344.3999938964844,337.0899987792969,324.6765326944987,327.9946184539795,0.8164334884991353,407.5051309315702,240.39999389648438,43.261232379557434,18.323210845948278,71.28987517337032,8,https://www.tradingview.com/symbols/IIFLCAPS/?exchange=NSE,True,True,True,True,False,True,True,True,True
EXIDEIND,daily,434.5,443.3240014648438,382.0632244873047,373.69654006958007,1.646835503805777,496.3999938964844,285.6312149356571,52.11922831959313,14.246258664323207,71.15117891816921,8,https://www.tradingview.com/symbols/EXIDEIND/?exchange=NSE,False,True,True,True,True,True,True,True,True
IDFCFIRSTB,daily,85.80000305175781,84.49905746459962,75.34169914245605,77.34879537582397,0.8081970556893525,88.50001826783308,57.90987854420542,48.16125540008258,3.146870769277843,71.0124826629681,8,https://www.tradingview.com/symbols/IDFCFIRSTB/?exchange=NSE,True,True,True,True,False,True,True,True,True
COFORGE,daily,1814.0,1772.489921875,1460.5704646809895,1517.836254272461,0.4629737808691248,2021.199951171875,1005.7569371911586,80.36166919873038,11.422268532076906,70.45769764216367,8,https://www.tradingview.com/symbols/COFORGE/?exchange=NSE,True,True,True,True,False,True,True,True,True
TVSMOTOR,daily,4155.0,4161.624008789063,3754.3998307291668,3738.019443359375,2.174893680818335,4484.5,3228.0,28.717472118959098,7.930204572803845,70.18030513176144,8,https://www.tradingview.com/symbols/TVSMOTOR/?exchange=NSE,False,True,True,True,True,True,True,True,True
CONCORDBIO,daily,1579.4000244140625,1429.2295654296875,1250.5552591959636,1260.7037283325196,0.48769690698402535,1693.8579163761817,981.1254498447715,60.9783972746754,7.2469222611657,70.04160887656033,8,https://www.tradingview.com/symbols/CONCORDBIO/?exchange=NSE,True,True,True,True,False,True,True,True,True
MOTILALOFS,daily,995.0,956.9510021972657,863.4066678873697,852.0943460083008,0.7765914862343681,1088.3156211947492,614.9000244140625,61.81492283207084,9.37845439143208,69.90291262135922,8,https://www.tradingview.com/symbols/MOTILALOFS/?exchange=NSE,True,True,True,True,True,True,True,True,False
APOLLOHOSP,daily,8912.0,8831.141875,8261.11388671875,7972.072346191406,1.9542397768576247,9039.4765625,6679.845437739152,33.416260646538845,1.4303923081238734,69.34812760055479,8,https://www.tradingview.com/symbols/APOLLOHOSP/?exchange=NSE,True,True,True,True,True,True,True,True,False
JSWINFRA,daily,349.6000061035156,334.87000061035155,295.8411333211263,289.0898938751221,2.4349254106713625,356.95001220703125,232.71809982894663,50.2246736976969,2.102404455147333,68.93203883495146,8,https://www.tradingview.com/symbols/JSWINFRA/?exchange=NSE,True,True,True,True,True,True,True,True,False
GLAXO,daily,2862.89990234375,2746.5619775390624,2477.7651871744793,2460.6099011230467,2.135097180387313,3120.699951171875,2088.10009765625,37.10549152107985,9.004857229450236,68.23855755894591,8,https://www.tradingview.com/symbols/GLAXO/?exchange=NSE,True,True,True,True,True,True,True,True,False
BEML,daily,2097.89990234375,1900.7860009765625,1781.8724926757814,1775.5135424804687,0.5756004905888013,2269.4722530370836,1353.2059555406986,55.031825994698266,8.178290608701344,67.68377253814147,8,https://www.tradingview.com/symbols/BEML/?exchange=NSE,True,True,True,True,True,True,True,True,False
RATNAMANI,daily,2776.89990234375,2523.438701171875,2504.2139013671876,2432.272614135742,1.3119632014793048,3330.2583637320286,1927.9657490362597,44.032636665451676,19.92720230647258,67.54507628294036,8,https://www.tradingview.com/symbols/RATNAMANI/?exchange=NSE,True,True,True,True,True,True,True,True,False
INDGN,daily,595.9500122070312,555.5921997070312,514.3594932047527,511.5476205444336,1.4725119540577092,615.5,412.19021062389317,44.58131145448563,3.280474434519709,66.29680998613038,8,https://www.tradingview.com/symbols/INDGN/?exchange=NSE,True,True,True,True,True,True,True,True,False
TVSSCS,daily,132.85000610351562,130.8143995666504,122.27233337402343,118.24860008239746,1.0969469563874235,146.5,90.31999969482422,47.088138344102084,10.274740887741029,66.15811373092927,8,https://www.tradingview.com/symbols/TVSSCS/?exchange=NSE,True,True,True,True,True,True,True,True,False
IONEXCHANG,daily,432.25,405.8389324951172,386.6405692545573,381.29683959960937,1.2756784018641776,484.3644916198611,311.64769712027083,38.698281422944845,12.056562549418427,65.60332871012483,8,https://www.tradingview.com/symbols/IONEXCHANG/?exchange=NSE,True,True,True,True,True,True,True,True,False
KIMS,daily,788.8499755859375,787.7949975585938,746.2170003255209,717.9542498779297,1.2789754005123388,858.0,575.7999877929688,37.00069335006164,8.765928447002814,64.90984743411929,8,https://www.tradingview.com/symbols/KIMS/?exchange=NSE,True,True,True,True,True,True,True,True,False
HOMEFIRST,daily,1257.699951171875,1198.5539990234374,1132.244560546875,1129.891575012207,0.46713850494435327,1311.570558920454,889.5428439967044,41.38722599588858,4.283263881690114,63.80027739251041,8,https://www.tradingview.com/symbols/HOMEFIRST/?exchange=NSE,True,True,True,True,True,True,True,True,False
HAL,daily,4826.0,4782.139189453125,4402.622527669271,4379.8882116699215,0.6999281328119666,5149.89990234375,3472.0644756594256,38.99511468845724,6.711560346948819,63.52288488210819,8,https://www.tradingview.com/symbols/HAL/?exchange=NSE,True,True,True,True,True,True,True,True,False
JAMNAAUTO,daily,129.24000549316406,128.75780059814454,127.1955332438151,127.09369987487793,1.5939589322721437,152.60000610351562,88.92074939495755,45.34291081952229,18.07489911596076,63.384188626907076,8,https://www.tradingview.com/symbols/JAMNAAUTO/?exchange=NSE,True,True,True,True,True,True,True,True,False
KPRMILL,daily,1119.300048828125,1110.2449096679688,1010.0258894856771,986.3208801269532,0.7545492540673271,1331.0754095910231,794.3546009216013,40.90685035745063,18.920338740681796,62.13592233009708,8,https://www.tradingview.com/symbols/KPRMILL/?exchange=NSE,True,True,True,True,True,True,True,True,False
GODREJAGRO,daily,660.6500244140625,598.32193359375,581.17638671875,574.5576583862305,1.297917024207429,725.8949686967362,496.4533186222811,33.07394665976802,9.87587101666123,61.58113730929264,8,https://www.tradingview.com/symbols/GODREJAGRO/?exchange=NSE,True,True,True,True,True,True,True,True,False
MANKIND,daily,2437.800048828125,2420.0419921875,2328.397994791667,2285.4289965820312,0.39350366541601733,2674.0,1909.699951171875,27.653563971250293,9.689061713056347,55.20110957004161,8,https://www.tradingview.com/symbols/MANKIND/?exchange=NSE,True,True,True,True,True,True,True,True,False
LTFOODS,daily,430.79998779296875,417.6692510986328,403.35819966634114,398.51215423583983,0.8895778600679582,489.53692311570376,331.4688100886702,29.966975679469442,13.63438648725368,52.704576976421635,8,https://www.tradingview.com/symbols/LTFOODS/?exchange=NSE,True,True,True,True,True,True,True,True,False
KIRLOSENG,daily,2132.39990234375,2168.56341796875,1877.2444327799478,1706.534102783203,7.297533549642621,2714.2611782271474,862.2056409078928,147.31917783538938,27.28668648145527,97.0873786407767,7,https://www.tradingview.com/symbols/KIRLOSENG/?exchange=NSE,False,True,True,True,True,True,True,False,True
THANGAMAYL,daily,4930.5,5592.08947265625,4771.992399088542,4440.364395751953,5.27983618128629,7430.0,1934.089956974078,154.9260949430638,50.694655714430596,96.53259361997226,7,https://www.tradingview.com/symbols/THANGAMAYL/?exchange=NSE,False,True,True,True,True,True,True,False,True
CEMPRO,daily,1256.5,1334.7400024414062,1023.8485233561198,947.5169497680664,5.414312542445843,1649.199951171875,502.01526853255285,150.29119207327915,31.253478008107848,94.86823855755895,7,https://www.tradingview.com/symbols/CEMPRO/?exchange=NSE,False,True,True,True,True,True,True,False,True
GMMPFAUDLR,daily,1507.199951171875,1025.948887939453,910.5447521972657,941.2125161743164,-0.09341410137009287,1533.5999755859375,734.1152411860135,105.30835849925828,1.751594033262549,92.7877947295423,7,https://www.tradingview.com/symbols/GMMPFAUDLR/?exchange=NSE,True,True,True,True,False,False,True,True,True
ADANIENSOL,daily,1397.5999755859375,1558.67,1379.7866682942708,1278.2837506103515,4.056361080949977,1789.0,803.0999755859375,74.02565285427333,28.005153924675042,87.23994452149792,7,https://www.tradingview.com/symbols/ADANIENSOL/?exchange=NSE,False,True,True,True,True,True,True,False,True
SPARC,daily,196.10000610351562,206.6663998413086,183.94086685180665,171.6680502319336,4.05483260454258,289.0,108.0,81.57407972547743,47.3737842962866,85.29819694868237,7,https://www.tradingview.com/symbols/SPARC/?exchange=NSE,False,True,True,True,True,True,True,False,True
SCHNEIDER,daily,1235.199951171875,1275.6880078125,1183.9683357747397,1063.8965023803712,4.560109498718812,1548.0,571.8499755859375,116.00070016725033,25.32383915101044,84.60471567267683,7,https://www.tradingview.com/symbols/SCHNEIDER/?exchange=NSE,False,True,True,True,True,True,True,False,True
J&KBANK,daily,145.9499969482422,157.0002005004883,142.75226704915366,132.60040027618408,3.5482747790905877,201.75,97.3499984741211,49.92295761261938,38.232274216179675,80.30513176144244,7,https://www.tradingview.com/symbols/J&KBANK/?exchange=NSE,False,True,True,True,True,True,True,False,True
IFCI,daily,74.25,79.72460021972657,69.71880009969075,65.93845003128052,5.8522721234514075,107.5,46.22999954223633,60.60999510104739,44.78114478114479,80.02773925104022,7,https://www.tradingview.com/symbols/IFCI/?exchange=NSE,False,True,True,True,True,True,True,False,True
GVT&D,daily,4366.10009765625,4344.748784179687,4349.235813802084,4027.38970703125,3.981335974155975,5636.049839022599,2516.9699521199827,73.46651651438229,29.086592450046346,79.8890429958391,7,https://www.tradingview.com/symbols/GVT&D/?exchange=NSE,True,True,True,False,True,True,True,False,True
IIFL,daily,608.0999755859375,611.7439990234375,525.5173341878256,537.597180480957,1.681022207840055,705.0,409.1000061035156,48.643355295396496,15.934883786287624,78.36338418862691,7,https://www.tradingview.com/symbols/IIFL/?exchange=NSE,False,True,True,True,False,True,True,True,True
ADANIGREEN,daily,1303.5999755859375,1355.042001953125,1269.372333170573,1193.4367495727538,2.3136015512289942,1631.5,765.0,70.40522556678921,25.153423638772242,76.97642163661581,7,https://www.tradingview.com/symbols/ADANIGREEN/?exchange=NSE,False,True,True,True,True,True,True,False,True
CARTRADE,daily,2918.0,2901.7939892578124,2296.211991373698,2375.2934912109376,-0.12418820271619113,3290.5,1600.0,82.375,12.765592871830012,75.03467406380028,7,https://www.tradingview.com/symbols/CARTRADE/?exchange=NSE,True,True,True,True,False,False,True,True,True
ANGELONE,daily,296.1499938964844,300.09732727050783,296.9954592895508,285.3134674835205,1.1538298631063038,359.3387168134344,206.12108714450565,43.67767897947385,21.336729434151835,73.9251040221914,7,https://www.tradingview.com/symbols/ANGELONE/?exchange=NSE,False,False,True,True,True,True,True,True,True
HINDZINC,daily,591.7999877929688,570.5540075683593,572.6413159179688,580.8071197509765,2.355355155640848,719.8477125036038,437.60457926809016,35.23624199334845,21.636993469393317,73.7864077669903,7,https://www.tradingview.com/symbols/HINDZINC/?exchange=NSE,True,True,True,False,False,True,True,True,True
HINDALCO,daily,981.2000122070312,1002.9270043945312,995.9098819986979,973.2271438598633,2.480288938314179,1169.8969824893504,728.1514177780007,34.75219415231301,19.23124418413731,72.95423023578364,7,https://www.tradingview.com/symbols/HINDALCO/?exchange=NSE,False,False,True,True,True,True,True,True,True
MIDHANI,daily,418.54998779296875,418.94000061035155,393.15610575358073,379.5719418334961,2.2638294804795844,482.3999938964844,266.6499938964844,56.96605939374337,15.255049089882755,69.76421636615811,7,https://www.tradingview.com/symbols/MIDHANI/?exchange=NSE,False,True,True,True,True,True,True,True,False
OIL,daily,478.3500061035156,467.1980236816406,464.9759470621745,456.6327146911621,1.6218214131990427,529.9163379046904,388.8457252612527,23.017941313904867,10.780042049380834,69.62552011095701,7,https://www.tradingview.com/symbols/OIL/?exchange=NSE,True,True,True,True,True,True,False,True,False
GABRIEL,daily,1290.300048828125,1399.6710961914061,1156.7616373697917,1110.799977416992,2.5368162130109395,1596.6964052725275,794.0570601010174,62.49462584766605,23.746132283159827,69.07073509015257,7,https://www.tradingview.com/symbols/GABRIEL/?exchange=NSE,False,True,True,True,True,True,True,True,False
ASTERDM,daily,756.75,794.9400024414062,742.1554553222657,704.4077383422851,1.5139728525282337,891.2999877929688,516.8361420654307,46.41971379474397,17.779978565308063,68.65464632454923,7,https://www.tradingview.com/symbols/ASTERDM/?exchange=NSE,False,True,True,True,True,True,True,True,False
TIPSMUSIC,daily,660.0,663.6369995117187,624.797998453776,602.8423541259766,2.644900903806713,741.0,478.56920878389656,37.911087442742385,12.27272727272728,68.51595006934814,7,https://www.tradingview.com/symbols/TIPSMUSIC/?exchange=NSE,False,True,True,True,True,True,True,True,False
PHOENIXLTD,daily,1929.0,1941.48279296875,1818.147295735677,1811.4777703857421,1.0544342342919677,2166.9299087704976,1463.661338687736,31.792782183443435,12.334365410601222,68.37725381414702,7,https://www.tradingview.com/symbols/PHOENIXLTD/?exchange=NSE,False,True,True,True,True,True,True,True,False
STARHEALTH,daily,542.9000244140625,577.1559997558594,532.1833343505859,513.0860011291504,1.5530760948313072,624.9000244140625,416.54998779296875,30.332502778488024,15.104070052032226,67.26768377253815,7,https://www.tradingview.com/symbols/STARHEALTH/?exchange=NSE,False,True,True,True,True,True,True,True,False
LLOYDSENT,daily,70.48999786376953,75.95880035400391,67.42674463907878,65.57751838684082,1.605455371568132,84.69999694824219,40.66239061884169,73.35428830174745,20.15888709762086,66.99029126213593,7,https://www.tradingview.com/symbols/LLOYDSENT/?exchange=NSE,False,True,True,True,True,True,True,True,False
GOKULAGRO,daily,221.16000366210938,227.62299926757814,213.90806640625,204.0554997253418,2.1297777225549597,259.79998779296875,151.0,46.4635785841784,17.471506371420563,66.43550624133148,7,https://www.tradingview.com/symbols/GOKULAGRO/?exchange=NSE,False,True,True,True,True,True,True,True,False
OBEROIRLTY,daily,1821.0,1834.08126953125,1698.6026049804686,1675.9692504882812,0.8061996970240459,1983.9545449282684,1387.9800889099738,31.197847472732178,8.948629595182233,66.01941747572816,7,https://www.tradingview.com/symbols/OBEROIRLTY/?exchange=NSE,False,True,True,True,True,True,True,True,False
NIACL,daily,186.55999755859375,184.6902001953125,165.5185392252604,162.08948081970215,1.3818929954361625,242.60000610351562,116.0144662714778,60.80752991789575,30.038598455342026,65.74202496532594,7,https://www.tradingview.com/symbols/NIACL/?exchange=NSE,True,True,True,True,True,True,True,False,False
EPL,daily,239.64999389648438,241.19760040283202,226.35973317464192,222.01494987487794,2.4131851844454433,274.0299987792969,176.39999389648438,35.85601031092811,14.345923537833594,65.18723994452151,7,https://www.tradingview.com/symbols/EPL/?exchange=NSE,False,True,True,True,True,True,True,True,False
GRASIM,daily,3166.0,3225.2249365234375,3008.6932666015623,2959.6440393066405,2.025588554910085,3411.10009765625,2494.7282248871606,26.907611354868187,7.741632901334494,65.0485436893204,7,https://www.tradingview.com/symbols/GRASIM/?exchange=NSE,False,True,True,True,True,True,True,True,False
ALKYLAMINE,daily,1867.9000244140625,1911.0200048828126,1687.888916829427,1660.4137701416016,1.4823349713984912,2115.0,1205.1967651271746,54.98714222129184,13.228758089633285,64.49375866851595,7,https://www.tradingview.com/symbols/ALKYLAMINE/?exchange=NSE,False,True,True,True,True,True,True,True,False
MANAPPURAM,daily,315.1000061035156,344.7601348876953,311.77778177897136,307.98273941040037,2.1890548330665727,380.45671483079525,244.06078978586396,29.10718119857787,20.741576471378686,64.21636615811373,7,https://www.tradingview.com/symbols/MANAPPURAM/?exchange=NSE,False,True,True,True,True,True,True,True,False
BLUEJET,daily,579.6500244140625,584.0334521484375,488.49500569661456,487.8999812316895,0.08865162026725493,691.4547089915617,324.3221064393442,78.72664641269853,19.2883084393064,63.938973647711514,7,https://www.tradingview.com/symbols/BLUEJET/?exchange=NSE,False,True,True,True,True,True,True,True,False
ZYDUSWELL,daily,530.4500122070312,542.4360668945312,502.20863627115887,483.8171528625488,2.159438358152399,611.8499755859375,366.8171926721902,44.60881954381926,15.345454143780168,63.6615811373093,7,https://www.tradingview.com/symbols/ZYDUSWELL/?exchange=NSE,False,True,True,True,True,True,True,True,False
AARTIPHARM,daily,846.4500122070312,782.6421960449219,716.2889803059896,724.7608654785156,1.6089053713509216,936.2409542546694,583.5851680913014,45.043098846303245,10.607943854063805,63.24549237170597,7,https://www.tradingview.com/symbols/AARTIPHARM/?exchange=NSE,True,True,True,True,False,True,True,True,False
ZENTEC,daily,1687.199951171875,1774.4025439453126,1655.7524096679688,1576.8936975097656,2.751072959022993,2042.629425992547,1222.3593609523095,38.02814500127194,21.066233114445154,63.10679611650486,7,https://www.tradingview.com/symbols/ZENTEC/?exchange=NSE,False,True,True,True,True,True,True,True,False
TATATECH,daily,724.9000244140625,784.3580004882813,680.2920513916016,669.6604371643066,1.9644615626429829,891.0,499.7255286427323,45.05963431224138,22.913501171447237,62.96809986130375,7,https://www.tradingview.com/symbols/TATATECH/?exchange=NSE,False,True,True,True,True,True,True,True,False
KAJARIACER,daily,1200.5,1215.7727319335938,1118.0816166178386,1084.0140588378906,1.2181206842353687,1278.9528521893533,865.2617122743181,38.744149078839584,6.535014759629587,62.82940360610264,7,https://www.tradingview.com/symbols/KAJARIACER/?exchange=NSE,False,True,True,True,True,True,True,True,False
YESBANK,daily,23.170000076293945,22.83719997406006,21.882466684977214,21.87445002555847,-0.01805440117750301,25.780000686645508,17.200000762939453,34.70929679385799,11.264568846600675,62.413314840499304,7,https://www.tradingview.com/symbols/YESBANK/?exchange=NSE,True,True,True,True,True,False,True,True,False
PCBL,daily,344.3500061035156,322.4103436279297,297.2732598876953,295.0476289367676,-0.2659154682196574,413.2299507534673,223.3811204499978,54.153585320830985,20.00288759374831,61.99722607489597,7,https://www.tradingview.com/symbols/PCBL/?exchange=NSE,True,True,True,True,True,False,True,True,False
